,0,1,2,3,4,5,6,7,8,9,10,11,12
2152,intro,counter-price,,,,,,,,,,,
2153,intro,disagree,counter-price,,,,,,,,,,
2154,intro,init-price,,,,,,,,,,,
2155,intro,counter-price,,,,,,,,,,,
2156,intro,disagree,counter-price,,,,,,,,,,
2157,intro,counter-price,disagree,,,,,,,,,,
2158,intro,counter-price,inquiry,,,,,,,,,,
2159,intro,,,,,,,,,,,,
2160,intro,disagree,disagree,init-price,counter-price,,,,,,,,
2161,intro,disagree,inquiry,agree,,,,,,,,,
2162,intro,counter-price,,,,,,,,,,,
2163,intro,init-price,counter-price,insist,,,,,,,,,
2164,intro,disagree,agree,,,,,,,,,,
2165,intro,init-price,inquiry,counter-price,,,,,,,,,
2166,intro,disagree,agree,agree,,,,,,,,,
2167,intro,counter-price,counter-price,counter-price,,,,,,,,,
2168,intro,inquiry,counter-price,disagree,,,,,,,,,
2169,intro,counter-price,inquiry,,,,,,,,,,
2170,intro,counter-price,counter-price,,,,,,,,,,
2171,intro,init-price,counter-price,counter-price,,,,,,,,,
2172,intro,init-price,counter-price,,,,,,,,,,
2173,intro,disagree,counter-price,,,,,,,,,,
2174,intro,disagree,init-price,counter-price,agree,,,,,,,,
2175,intro,inquiry,counter-price,,,,,,,,,,
2176,intro,init-price,vague-price,counter-price,,,,,,,,,
2177,intro,counter-price,,,,,,,,,,,
2178,intro,disagree,counter-price,,,,,,,,,,
2179,intro,init-price,,,,,,,,,,,
2180,intro,init-price,counter-price,counter-price,,,,,,,,,
2181,intro,disagree,init-price,counter-price,agree,,,,,,,,
2182,intro,agree,,,,,,,,,,,
2183,intro,counter-price,,,,,,,,,,,
2184,intro,init-price,disagree,counter-price,,,,,,,,,
2185,intro,init-price,counter-price,counter-price,agree,,,,,,,,
2186,intro,init-price,counter-price,,,,,,,,,,
2187,intro,counter-price,,,,,,,,,,,
2188,intro,inquiry,inquiry,,,,,,,,,,
2189,intro,init-price,agree,,,,,,,,,,
2190,intro,counter-price,counter-price,,,,,,,,,,
2191,intro,init-price,counter-price,,,,,,,,,,
2192,intro,disagree,counter-price,,,,,,,,,,
2193,intro,init-price,disagree,counter-price,disagree,,,,,,,,
2194,intro,disagree,init-price,counter-price,,,,,,,,,
2195,intro,init-price,,,,,,,,,,,
2196,intro,disagree,disagree,disagree,counter-price,,,,,,,,
2197,intro,counter-price,,,,,,,,,,,
2198,intro,counter-price,,,,,,,,,,,
2199,intro,disagree,disagree,counter-price,agree,,,,,,,,
2200,intro,init-price,inquiry,,,,,,,,,,
2201,intro,,,,,,,,,,,,
2202,intro,inquiry,inquiry,counter-price,,,,,,,,,
2203,intro,init-price,counter-price,,,,,,,,,,
2204,intro,init-price,counter-price,counter-price,,,,,,,,,
2205,intro,init-price,counter-price,disagree,,,,,,,,,
2206,intro,init-price,,,,,,,,,,,
2207,intro,counter-price,,,,,,,,,,,
2208,intro,counter-price,,,,,,,,,,,
2209,intro,counter-price,,,,,,,,,,,
2210,intro,counter-price,agree,,,,,,,,,,
2211,intro,counter-price,agree,,,,,,,,,,
2212,intro,counter-price,,,,,,,,,,,
2213,intro,disagree,disagree,counter-price,agree,,,,,,,,
2214,intro,init-price,inquiry,counter-price,,,,,,,,,
2215,intro,counter-price,inquiry,,,,,,,,,,
2216,intro,init-price,,,,,,,,,,,
2217,intro,counter-price,,,,,,,,,,,
2218,intro,counter-price,agree,,,,,,,,,,
2219,intro,,,,,,,,,,,,
2220,intro,counter-price,counter-price,,,,,,,,,,
2221,intro,counter-price,,,,,,,,,,,
2222,intro,init-price,counter-price,agree,,,,,,,,,
2223,intro,agree,,,,,,,,,,,
2224,intro,disagree,counter-price,disagree,,,,,,,,,
2225,intro,disagree,counter-price,counter-price,,,,,,,,,
2226,intro,,,,,,,,,,,,
2227,intro,init-price,counter-price,,,,,,,,,,
2228,intro,inquiry,init-price,,,,,,,,,,
2229,intro,init-price,counter-price,,,,,,,,,,
2230,intro,disagree,inquiry,counter-price,counter-price,,,,,,,,
2231,intro,counter-price,,,,,,,,,,,
2232,intro,counter-price,,,,,,,,,,,
2233,intro,inquiry,disagree,counter-price,,,,,,,,,
2234,intro,init-price,counter-price,agree,,,,,,,,,
2235,intro,counter-price,,,,,,,,,,,
2236,intro,disagree,counter-price,counter-price,,,,,,,,,
2237,intro,disagree,vague-price,counter-price,,,,,,,,,
2238,intro,counter-price,,,,,,,,,,,
2239,intro,inquiry,disagree,counter-price,,,,,,,,,
2240,intro,counter-price,agree,,,,,,,,,,
2241,intro,counter-price,,,,,,,,,,,
2242,intro,init-price,counter-price,counter-price,,,,,,,,,
2243,intro,counter-price,,,,,,,,,,,
2244,intro,disagree,,,,,,,,,,,
2245,intro,init-price,disagree,inquiry,counter-price,agree,,,,,,,
2246,intro,init-price,counter-price,,,,,,,,,,
2247,intro,inquiry,inquiry,,,,,,,,,,
2248,intro,init-price,disagree,counter-price,inquiry,,,,,,,,
2249,intro,init-price,counter-price,,,,,,,,,,
2250,intro,init-price,counter-price,,,,,,,,,,
2251,intro,inquiry,counter-price,agree,,,,,,,,,
2252,intro,disagree,counter-price,,,,,,,,,,
2253,intro,counter-price,disagree,,,,,,,,,,
2254,intro,counter-price,counter-price,,,,,,,,,,
2255,intro,init-price,,,,,,,,,,,
2256,intro,inquiry,disagree,counter-price,insist,,,,,,,,
2257,intro,counter-price,,,,,,,,,,,
2258,intro,counter-price,,,,,,,,,,,
2259,intro,init-price,counter-price,,,,,,,,,,
2260,intro,init-price,,,,,,,,,,,
2261,intro,disagree,counter-price,,,,,,,,,,
2262,intro,disagree,init-price,,,,,,,,,,
2263,intro,inquiry,,,,,,,,,,,
2264,intro,inquiry,counter-price,,,,,,,,,,
2265,intro,init-price,counter-price,,,,,,,,,,
2266,intro,vague-price,counter-price,,,,,,,,,,
2267,intro,counter-price,,,,,,,,,,,
2268,intro,inquiry,init-price,,,,,,,,,,
2269,intro,counter-price,counter-price,,,,,,,,,,
2270,intro,inquiry,counter-price,,,,,,,,,,
2271,intro,init-price,disagree,vague-price,,,,,,,,,
2272,intro,init-price,counter-price,counter-price,,,,,,,,,
2273,intro,counter-price,disagree,counter-price,insist,,,,,,,,
2274,intro,init-price,counter-price,counter-price,insist,,,,,,,,
2275,intro,init-price,counter-price,,,,,,,,,,
2276,intro,init-price,agree,,,,,,,,,,
2277,intro,counter-price,agree,,,,,,,,,,
2278,intro,init-price,counter-price,,,,,,,,,,
2279,intro,init-price,counter-price,,,,,,,,,,
2280,intro,disagree,counter-price,counter-price,,,,,,,,,
2281,intro,counter-price,,,,,,,,,,,
2282,intro,disagree,counter-price,,,,,,,,,,
2283,intro,inquiry,disagree,counter-price,,,,,,,,,
2284,intro,inquiry,disagree,counter-price,,,,,,,,,
2285,intro,counter-price,,,,,,,,,,,
2286,intro,disagree,init-price,,,,,,,,,,
2287,intro,counter-price,counter-price,,,,,,,,,,
2288,intro,init-price,inquiry,agree,disagree,,,,,,,,
2289,intro,agree,counter-price,agree,,,,,,,,,
2290,intro,init-price,counter-price,,,,,,,,,,
2291,intro,agree,counter-price,,,,,,,,,,
2292,intro,counter-price,,,,,,,,,,,
2293,intro,counter-price,counter-price,,,,,,,,,,
2294,intro,counter-price,,,,,,,,,,,
2295,intro,counter-price,,,,,,,,,,,
2296,init-price,disagree,counter-price,counter-price,agree,,,,,,,,
2297,intro,init-price,counter-price,,,,,,,,,,
2298,intro,counter-price,,,,,,,,,,,
2299,intro,disagree,disagree,counter-price,,,,,,,,,
2300,intro,inquiry,disagree,init-price,,,,,,,,,
2301,intro,disagree,disagree,counter-price,,,,,,,,,
2302,intro,disagree,counter-price,,,,,,,,,,
2303,intro,inquiry,counter-price,,,,,,,,,,
2304,intro,init-price,,,,,,,,,,,
2305,intro,vague-price,,,,,,,,,,,
2306,intro,inquiry,counter-price,counter-price,,,,,,,,,
2307,intro,counter-price,counter-price,,,,,,,,,,
2308,intro,disagree,disagree,counter-price,agree,,,,,,,,
2309,intro,counter-price,,,,,,,,,,,
2310,intro,counter-price,agree,,,,,,,,,,
2311,intro,agree,,,,,,,,,,,
2312,intro,counter-price,,,,,,,,,,,
2313,intro,disagree,counter-price,,,,,,,,,,
2314,intro,disagree,counter-price,,,,,,,,,,
2315,intro,counter-price,agree,,,,,,,,,,
2316,intro,init-price,inquiry,,,,,,,,,,
2317,intro,inquiry,counter-price,,,,,,,,,,
2318,intro,init-price,counter-price,,,,,,,,,,
2319,intro,init-price,counter-price,,,,,,,,,,
2320,intro,disagree,counter-price,agree,,,,,,,,,
2321,intro,disagree,init-price,counter-price,,,,,,,,,
2322,intro,agree,,,,,,,,,,,
2323,intro,init-price,counter-price,,,,,,,,,,
2324,intro,,,,,,,,,,,,
2325,intro,disagree,counter-price,,,,,,,,,,
2326,intro,disagree,inquiry,counter-price,,,,,,,,,
2327,intro,counter-price,agree,,,,,,,,,,
2328,intro,inquiry,inquiry,counter-price,,,,,,,,,
2329,intro,counter-price,,,,,,,,,,,
2330,intro,counter-price,,,,,,,,,,,
2331,intro,init-price,,,,,,,,,,,
2332,intro,inquiry,counter-price,,,,,,,,,,
2333,intro,,,,,,,,,,,,
2334,intro,inquiry,counter-price,,,,,,,,,,
2335,intro,counter-price,,,,,,,,,,,
2336,intro,agree,,,,,,,,,,,
2337,intro,vague-price,disagree,counter-price,,,,,,,,,
2338,intro,disagree,disagree,inquiry,counter-price,,,,,,,,
2339,intro,init-price,counter-price,,,,,,,,,,
2340,intro,counter-price,counter-price,,,,,,,,,,
2341,intro,counter-price,counter-price,agree,,,,,,,,,
2342,intro,init-price,counter-price,,,,,,,,,,
2343,intro,counter-price,agree,,,,,,,,,,
2344,intro,disagree,counter-price,,,,,,,,,,
2345,intro,disagree,counter-price,,,,,,,,,,
2346,intro,disagree,counter-price,counter-price,,,,,,,,,
2347,intro,init-price,disagree,disagree,,,,,,,,,
2348,intro,init-price,counter-price,counter-price,,,,,,,,,
2349,intro,counter-price,counter-price,,,,,,,,,,
2350,intro,init-price,,,,,,,,,,,
2351,intro,disagree,disagree,counter-price,,,,,,,,,
2352,intro,agree,,,,,,,,,,,
2353,intro,counter-price,,,,,,,,,,,
2354,init-price,counter-price,,,,,,,,,,,
2355,intro,init-price,counter-price,,,,,,,,,,
2356,intro,counter-price,,,,,,,,,,,
2357,intro,disagree,counter-price,counter-price,,,,,,,,,
2358,intro,inquiry,counter-price,,,,,,,,,,
2359,intro,vague-price,counter-price,counter-price,agree,,,,,,,,
2360,intro,init-price,counter-price,agree,,,,,,,,,
2361,intro,counter-price,,,,,,,,,,,
2362,intro,init-price,counter-price,agree,,,,,,,,,
2363,intro,counter-price,inquiry,,,,,,,,,,
2364,intro,counter-price,,,,,,,,,,,
2365,intro,disagree,counter-price,counter-price,,,,,,,,,
2366,init-price,counter-price,,,,,,,,,,,
2367,init-price,disagree,counter-price,,,,,,,,,,
2368,intro,disagree,counter-price,agree,,,,,,,,,
2369,init-price,inquiry,,,,,,,,,,,
2370,intro,,,,,,,,,,,,
2371,intro,init-price,counter-price,counter-price,insist,,,,,,,,
2372,init-price,counter-price,,,,,,,,,,,
2373,intro,counter-price,,,,,,,,,,,
2374,intro,counter-price,counter-price,insist,,,,,,,,,
2375,intro,disagree,counter-price,counter-price,,,,,,,,,
2376,init-price,disagree,counter-price,,,,,,,,,,
2377,intro,disagree,counter-price,agree,,,,,,,,,
2378,init-price,disagree,counter-price,,,,,,,,,,
2379,intro,counter-price,,,,,,,,,,,
2380,intro,inquiry,init-price,inquiry,counter-price,disagree,counter-price,,,,,,
2381,intro,agree,,,,,,,,,,,
2382,intro,inquiry,counter-price,inquiry,counter-price,,,,,,,,
2383,intro,init-price,counter-price,inquiry,,,,,,,,,
2384,intro,init-price,inquiry,agree,,,,,,,,,
2385,intro,init-price,counter-price,insist,,,,,,,,,
2386,init-price,counter-price,counter-price,,,,,,,,,,
2387,intro,init-price,disagree,counter-price,counter-price,vague-price,,,,,,,
2388,intro,inquiry,counter-price,insist,,,,,,,,,
2389,intro,counter-price,counter-price,counter-price,,,,,,,,,
2390,intro,counter-price,,,,,,,,,,,
2391,intro,agree,agree,,,,,,,,,,
2392,intro,counter-price,counter-price,,,,,,,,,,
2393,intro,init-price,,,,,,,,,,,
2394,intro,counter-price,inquiry,,,,,,,,,,
2395,intro,,,,,,,,,,,,
2396,intro,counter-price,,,,,,,,,,,
2397,init-price,counter-price,counter-price,inquiry,counter-price,,,,,,,,
2398,intro,init-price,counter-price,,,,,,,,,,
2399,intro,disagree,counter-price,,,,,,,,,,
2400,intro,init-price,agree,,,,,,,,,,
2401,intro,disagree,counter-price,agree,,,,,,,,,
2402,intro,counter-price,,,,,,,,,,,
2403,intro,init-price,,,,,,,,,,,
2404,intro,inquiry,inquiry,counter-price,disagree,,,,,,,,
2405,intro,disagree,counter-price,,,,,,,,,,
2406,intro,counter-price,counter-price,,,,,,,,,,
2407,intro,init-price,disagree,counter-price,,,,,,,,,
2408,intro,init-price,counter-price,insist,counter-price,agree,,,,,,,
2409,intro,inquiry,disagree,counter-price,counter-price,,,,,,,,
2410,intro,counter-price,,,,,,,,,,,
2411,intro,counter-price,,,,,,,,,,,
2412,init-price,counter-price,counter-price,counter-price,,,,,,,,,
2413,intro,init-price,counter-price,,,,,,,,,,
2414,intro,init-price,inquiry,counter-price,counter-price,,,,,,,,
2415,intro,init-price,counter-price,,,,,,,,,,
2416,intro,init-price,disagree,,,,,,,,,,
2417,intro,counter-price,agree,agree,,,,,,,,,
2418,intro,inquiry,counter-price,disagree,,,,,,,,,
2419,intro,disagree,counter-price,,,,,,,,,,
2420,intro,disagree,init-price,counter-price,counter-price,counter-price,,,,,,,
2421,intro,init-price,disagree,inquiry,counter-price,agree,,,,,,,
2422,intro,init-price,counter-price,,,,,,,,,,
2423,intro,init-price,inquiry,,,,,,,,,,
2424,intro,inquiry,disagree,counter-price,,,,,,,,,
2425,intro,init-price,counter-price,counter-price,,,,,,,,,
2426,intro,disagree,counter-price,,,,,,,,,,
2427,intro,init-price,counter-price,counter-price,counter-price,,,,,,,,
2428,intro,counter-price,,,,,,,,,,,
2429,intro,disagree,counter-price,,,,,,,,,,
2430,intro,counter-price,counter-price,,,,,,,,,,
2431,intro,inquiry,disagree,counter-price,,,,,,,,,
2432,intro,counter-price,agree,,,,,,,,,,
2433,intro,disagree,inquiry,counter-price,,,,,,,,,
2434,intro,disagree,counter-price,,,,,,,,,,
2435,intro,counter-price,,,,,,,,,,,
2436,intro,disagree,counter-price,,,,,,,,,,
2437,intro,inquiry,counter-price,,,,,,,,,,
2438,intro,disagree,,,,,,,,,,,
2439,intro,disagree,counter-price,,,,,,,,,,
2440,intro,disagree,counter-price,,,,,,,,,,
2441,intro,disagree,counter-price,,,,,,,,,,
2442,intro,counter-price,counter-price,,,,,,,,,,
2443,intro,counter-price,counter-price,,,,,,,,,,
2444,intro,counter-price,,,,,,,,,,,
2445,intro,disagree,counter-price,agree,,,,,,,,,
2446,intro,counter-price,counter-price,counter-price,insist,,,,,,,,
2447,intro,init-price,counter-price,agree,,,,,,,,,
2448,intro,vague-price,inquiry,counter-price,disagree,,,,,,,,
2449,intro,init-price,counter-price,,,,,,,,,,
2450,intro,disagree,init-price,agree,vague-price,counter-price,agree,,,,,,
2451,intro,disagree,disagree,init-price,counter-price,counter-price,counter-price,,,,,,
2452,intro,counter-price,counter-price,counter-price,,,,,,,,,
2453,intro,init-price,,,,,,,,,,,
2454,intro,counter-price,counter-price,,,,,,,,,,
2455,intro,init-price,,,,,,,,,,,
2456,init-price,counter-price,counter-price,,,,,,,,,,
2457,intro,counter-price,,,,,,,,,,,
2458,intro,disagree,inquiry,inquiry,vague-price,,,,,,,,
2459,intro,disagree,counter-price,counter-price,,,,,,,,,
2460,intro,inquiry,init-price,counter-price,,,,,,,,,
2461,intro,init-price,vague-price,,,,,,,,,,
2462,intro,counter-price,,,,,,,,,,,
2463,intro,counter-price,,,,,,,,,,,
2464,intro,init-price,,,,,,,,,,,
2465,intro,counter-price,disagree,,,,,,,,,,
2466,intro,init-price,,,,,,,,,,,
2467,intro,disagree,,,,,,,,,,,
2468,intro,agree,,,,,,,,,,,
2469,intro,intro,init-price,inquiry,disagree,counter-price,inquiry,counter-price,counter-price,,,,
2470,intro,counter-price,,,,,,,,,,,
2471,intro,counter-price,,,,,,,,,,,
2472,intro,disagree,counter-price,counter-price,,,,,,,,,
2473,intro,counter-price,counter-price,agree,,,,,,,,,
2474,intro,counter-price,,,,,,,,,,,
2475,intro,disagree,counter-price,,,,,,,,,,
2476,intro,counter-price,counter-price,,,,,,,,,,
2477,intro,disagree,agree,,,,,,,,,,
2478,intro,init-price,counter-price,counter-price,,,,,,,,,
2479,intro,vague-price,counter-price,,,,,,,,,,
2480,intro,agree,counter-price,,,,,,,,,,
2481,intro,inquiry,counter-price,counter-price,,,,,,,,,
2482,intro,disagree,counter-price,,,,,,,,,,
2483,intro,disagree,disagree,counter-price,,,,,,,,,
2484,intro,counter-price,,,,,,,,,,,
2485,intro,init-price,counter-price,,,,,,,,,,
2486,intro,init-price,vague-price,counter-price,,,,,,,,,
2487,intro,vague-price,counter-price,counter-price,agree,,,,,,,,
2488,intro,disagree,inquiry,counter-price,,,,,,,,,
2489,intro,init-price,agree,,,,,,,,,,
2490,intro,counter-price,inquiry,,,,,,,,,,
2491,intro,counter-price,agree,,,,,,,,,,
2492,intro,inquiry,disagree,disagree,,,,,,,,,
2493,intro,disagree,counter-price,counter-price,,,,,,,,,
2494,intro,counter-price,,,,,,,,,,,
2495,intro,init-price,,,,,,,,,,,
2496,intro,counter-price,agree,,,,,,,,,,
2497,intro,counter-price,agree,,,,,,,,,,
2498,intro,inquiry,disagree,inquiry,counter-price,,,,,,,,
2499,intro,counter-price,,,,,,,,,,,
2500,intro,init-price,disagree,,,,,,,,,,
2501,intro,counter-price,agree,,,,,,,,,,
2502,intro,inquiry,disagree,counter-price,,,,,,,,,
2503,init-price,counter-price,,,,,,,,,,,
2504,intro,disagree,counter-price,agree,,,,,,,,,
2505,intro,disagree,disagree,counter-price,,,,,,,,,
2506,intro,init-price,disagree,counter-price,,,,,,,,,
2507,intro,init-price,counter-price,,,,,,,,,,
2508,intro,inquiry,inquiry,counter-price,,,,,,,,,
2509,intro,inquiry,counter-price,agree,,,,,,,,,
2510,intro,disagree,counter-price,disagree,,,,,,,,,
2511,intro,inquiry,counter-price,,,,,,,,,,
2512,intro,init-price,counter-price,,,,,,,,,,
2513,intro,init-price,counter-price,,,,,,,,,,
2514,intro,inquiry,counter-price,counter-price,,,,,,,,,
2515,intro,disagree,counter-price,,,,,,,,,,
2516,intro,disagree,counter-price,agree,,,,,,,,,
2517,intro,disagree,disagree,agree,,,,,,,,,
2518,intro,agree,,,,,,,,,,,
2519,intro,inquiry,init-price,counter-price,,,,,,,,,
2520,intro,init-price,counter-price,agree,,,,,,,,,
2521,intro,init-price,disagree,counter-price,disagree,,,,,,,,
2522,intro,counter-price,insist,,,,,,,,,,
2523,intro,counter-price,,,,,,,,,,,
2524,intro,init-price,counter-price,,,,,,,,,,
2525,intro,init-price,counter-price,agree,,,,,,,,,
2526,intro,inquiry,counter-price,,,,,,,,,,
2527,intro,init-price,inquiry,,,,,,,,,,
2528,intro,vague-price,counter-price,,,,,,,,,,
2529,intro,init-price,,,,,,,,,,,
2530,intro,init-price,,,,,,,,,,,
2531,intro,disagree,inquiry,counter-price,,,,,,,,,
2532,intro,inquiry,disagree,inquiry,agree,,,,,,,,
2533,intro,disagree,disagree,,,,,,,,,,
2534,intro,init-price,disagree,,,,,,,,,,
2535,intro,disagree,init-price,disagree,counter-price,counter-price,counter-price,agree,,,,,
2536,intro,counter-price,,,,,,,,,,,
2537,intro,counter-price,,,,,,,,,,,
2538,intro,counter-price,,,,,,,,,,,
2539,intro,inquiry,counter-price,,,,,,,,,,
2540,intro,disagree,disagree,inquiry,inquiry,counter-price,counter-price,counter-price,,,,,
2541,intro,inquiry,init-price,inquiry,counter-price,inquiry,,,,,,,
2542,intro,counter-price,disagree,agree,,,,,,,,,
2543,intro,init-price,disagree,counter-price,,,,,,,,,
2544,intro,inquiry,counter-price,,,,,,,,,,
2545,intro,disagree,counter-price,inquiry,,,,,,,,,
2546,intro,disagree,counter-price,,,,,,,,,,
2547,intro,counter-price,counter-price,,,,,,,,,,
2548,intro,init-price,counter-price,counter-price,,,,,,,,,
2549,intro,init-price,,,,,,,,,,,
2550,intro,counter-price,,,,,,,,,,,
2551,intro,counter-price,inquiry,,,,,,,,,,
2552,intro,init-price,disagree,,,,,,,,,,
2553,intro,counter-price,counter-price,disagree,,,,,,,,,
2554,intro,counter-price,agree,,,,,,,,,,
2555,intro,inquiry,inquiry,disagree,counter-price,,,,,,,,
2556,intro,counter-price,,,,,,,,,,,
2557,intro,inquiry,init-price,counter-price,insist,,,,,,,,
2558,intro,disagree,disagree,vague-price,,,,,,,,,
2559,intro,init-price,disagree,counter-price,counter-price,,,,,,,,
2560,intro,inquiry,counter-price,,,,,,,,,,
2561,intro,disagree,counter-price,counter-price,agree,,,,,,,,
2562,intro,disagree,agree,agree,agree,,,,,,,,
2563,intro,counter-price,,,,,,,,,,,
2564,intro,init-price,counter-price,,,,,,,,,,
2565,intro,intro,counter-price,,,,,,,,,,
2566,intro,counter-price,agree,,,,,,,,,,
2567,intro,init-price,agree,inquiry,,,,,,,,,
2568,intro,init-price,vague-price,counter-price,,,,,,,,,
2569,intro,init-price,inquiry,vague-price,counter-price,counter-price,,,,,,,
2570,intro,counter-price,agree,,,,,,,,,,
2571,intro,inquiry,inquiry,,,,,,,,,,
2572,intro,counter-price,counter-price,,,,,,,,,,
2573,intro,counter-price,,,,,,,,,,,
2574,intro,counter-price,agree,,,,,,,,,,
2575,intro,init-price,,,,,,,,,,,
2576,intro,disagree,disagree,counter-price,,,,,,,,,
2577,intro,init-price,inquiry,counter-price,agree,counter-price,,,,,,,
2578,intro,counter-price,,,,,,,,,,,
2579,intro,init-price,counter-price,counter-price,,,,,,,,,
2580,intro,counter-price,,,,,,,,,,,
2581,intro,disagree,,,,,,,,,,,
2582,intro,init-price,counter-price,counter-price,,,,,,,,,
2583,intro,counter-price,counter-price,,,,,,,,,,
2584,intro,init-price,disagree,disagree,counter-price,,,,,,,,
2585,intro,counter-price,,,,,,,,,,,
2586,intro,counter-price,agree,,,,,,,,,,
2587,intro,init-price,counter-price,agree,,,,,,,,,
2588,intro,counter-price,,,,,,,,,,,
2589,intro,init-price,counter-price,counter-price,,,,,,,,,
2590,intro,disagree,counter-price,,,,,,,,,,
2591,intro,vague-price,counter-price,,,,,,,,,,
2592,intro,disagree,counter-price,counter-price,disagree,,,,,,,,
2593,intro,disagree,init-price,agree,,,,,,,,,
2594,intro,disagree,disagree,counter-price,agree,,,,,,,,
2595,intro,disagree,init-price,,,,,,,,,,
2596,intro,init-price,disagree,agree,,,,,,,,,
2597,intro,inquiry,counter-price,counter-price,counter-price,agree,,,,,,,
2598,intro,inquiry,agree,counter-price,,,,,,,,,
2599,intro,init-price,counter-price,counter-price,,,,,,,,,
2600,intro,init-price,inquiry,counter-price,,,,,,,,,
2601,intro,inquiry,inquiry,counter-price,inquiry,,,,,,,,
2602,intro,disagree,counter-price,,,,,,,,,,
2603,intro,disagree,counter-price,,,,,,,,,,
2604,intro,disagree,counter-price,counter-price,agree,,,,,,,,
2605,intro,inquiry,vague-price,counter-price,,,,,,,,,
2606,intro,disagree,counter-price,,,,,,,,,,
2607,intro,init-price,disagree,counter-price,counter-price,,,,,,,,
2608,intro,init-price,counter-price,,,,,,,,,,
2609,intro,inquiry,init-price,,,,,,,,,,
2610,intro,init-price,counter-price,,,,,,,,,,
2611,intro,init-price,counter-price,,,,,,,,,,
2612,intro,counter-price,agree,,,,,,,,,,
2613,intro,agree,,,,,,,,,,,
2614,intro,init-price,counter-price,,,,,,,,,,
2615,intro,counter-price,,,,,,,,,,,
2616,intro,counter-price,,,,,,,,,,,
2617,intro,disagree,vague-price,counter-price,counter-price,,,,,,,,
2618,intro,init-price,,,,,,,,,,,
2619,init-price,inquiry,agree,,,,,,,,,,
2620,intro,disagree,init-price,agree,agree,agree,,,,,,,
2621,intro,counter-price,counter-price,agree,,,,,,,,,
2622,intro,inquiry,counter-price,counter-price,insist,,,,,,,,
2623,intro,disagree,counter-price,,,,,,,,,,
2624,intro,counter-price,counter-price,,,,,,,,,,
2625,intro,init-price,counter-price,inquiry,,,,,,,,,
2626,intro,disagree,counter-price,insist,agree,,,,,,,,
2627,init-price,disagree,disagree,counter-price,counter-price,,,,,,,,
2628,intro,init-price,disagree,insist,agree,,,,,,,,
2629,intro,disagree,counter-price,,,,,,,,,,
2630,intro,disagree,counter-price,agree,,,,,,,,,
2631,intro,agree,init-price,counter-price,agree,,,,,,,,
2632,intro,disagree,counter-price,agree,,,,,,,,,
2633,intro,counter-price,counter-price,,,,,,,,,,
2634,intro,init-price,,,,,,,,,,,
2635,intro,counter-price,counter-price,,,,,,,,,,
2636,intro,counter-price,agree,,,,,,,,,,
2637,intro,init-price,,,,,,,,,,,
2638,intro,init-price,counter-price,,,,,,,,,,
2639,intro,disagree,counter-price,insist,,,,,,,,,
2640,intro,disagree,counter-price,,,,,,,,,,
2641,intro,init-price,counter-price,,,,,,,,,,
2642,intro,inquiry,counter-price,counter-price,,,,,,,,,
2643,intro,inquiry,disagree,counter-price,agree,,,,,,,,
2644,intro,counter-price,agree,,,,,,,,,,
2645,intro,inquiry,agree,,,,,,,,,,
2646,intro,inquiry,inquiry,disagree,counter-price,,,,,,,,
2647,intro,init-price,counter-price,counter-price,,,,,,,,,
2648,intro,init-price,counter-price,counter-price,,,,,,,,,
2649,intro,disagree,counter-price,agree,,,,,,,,,
2650,intro,counter-price,,,,,,,,,,,
2651,intro,counter-price,insist,,,,,,,,,,
2652,intro,disagree,disagree,agree,,,,,,,,,
2653,intro,inquiry,disagree,counter-price,insist,agree,,,,,,,
2654,intro,intro,counter-price,,,,,,,,,,
2655,intro,counter-price,,,,,,,,,,,
2656,intro,inquiry,init-price,,,,,,,,,,
2657,intro,init-price,vague-price,counter-price,disagree,,,,,,,,
2658,intro,counter-price,,,,,,,,,,,
2659,intro,disagree,counter-price,,,,,,,,,,
2660,intro,init-price,disagree,counter-price,agree,,,,,,,,
2661,intro,inquiry,counter-price,counter-price,agree,,,,,,,,
2662,intro,init-price,agree,,,,,,,,,,
2663,intro,init-price,insist,inquiry,,,,,,,,,
2664,intro,init-price,counter-price,,,,,,,,,,
2665,intro,init-price,counter-price,,,,,,,,,,
2666,intro,init-price,,,,,,,,,,,
2667,intro,inquiry,init-price,counter-price,,,,,,,,,
2668,intro,counter-price,counter-price,agree,,,,,,,,,
2669,intro,disagree,counter-price,,,,,,,,,,
2670,intro,inquiry,disagree,counter-price,,,,,,,,,
2671,intro,counter-price,,,,,,,,,,,
2672,intro,disagree,counter-price,inquiry,disagree,,,,,,,,
2673,intro,disagree,counter-price,agree,,,,,,,,,
2674,intro,init-price,counter-price,,,,,,,,,,
2675,intro,init-price,counter-price,,,,,,,,,,
2676,intro,counter-price,,,,,,,,,,,
2677,intro,counter-price,inquiry,,,,,,,,,,
2678,intro,counter-price,,,,,,,,,,,
2679,intro,counter-price,agree,,,,,,,,,,
2680,intro,disagree,init-price,counter-price,,,,,,,,,
2681,intro,init-price,disagree,counter-price,counter-price,,,,,,,,
2682,intro,disagree,agree,,,,,,,,,,
2683,intro,init-price,,,,,,,,,,,
2684,intro,init-price,disagree,counter-price,,,,,,,,,
2685,intro,init-price,,,,,,,,,,,
2686,intro,disagree,counter-price,,,,,,,,,,
2687,intro,counter-price,agree,,,,,,,,,,
2688,intro,counter-price,,,,,,,,,,,
2689,intro,init-price,counter-price,counter-price,,,,,,,,,
